mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,filename,label
0.8970111299542959,-0.8822481432762146,0.4155789800453202,-0.7572433243558189,0.4019637029500191,-0.3681930340367858,0.3018573413956655,-0.4914660414201731,0.3720736344374485,-0.3850144654243455,0.5762582441479381,-0.440835840262569,0.06635933497629834,noisy_rock.00000.wav,rock
0.6080334719378004,0.7805345062554186,-0.37221828044644517,0.07026720613343188,0.5120985558987505,0.7547640890560564,0.15666093802637604,0.07227517749647773,-0.28866258554817303,-0.2838657774423879,0.9180817577088899,0.5429488249817691,0.5828698444126216,noisy_rock.00001.wav,rock
1.0083743837487382,-1.0156683081639262,0.4132407465007113,-0.72182024529664,0.7081070844212574,-0.4254530587139561,0.5815664384617186,-0.09155798532233282,0.6922653157881653,-0.2884081665038886,1.102593508109656,0.49929617525800124,1.2194452797121378,noisy_rock.00002.wav,rock
0.19237652445631784,0.7443741720915622,0.532474468726774,-0.008897930831173432,0.5037630296883503,1.3458307051609435,0.9425200805780639,0.8806128302974215,-0.13296210599447403,0.6211458938920715,0.8481315787911266,1.0315237868213298,0.6561723226885346,noisy_rock.00003.wav,rock
0.7649079785842291,-0.1914911827344424,1.5227986593275493,0.19766766071512426,1.4638929056621124,0.7240598388596737,0.7796427055419269,-0.1860246587232688,0.5661070898234637,-0.7399619576259879,0.8583142886478592,0.16262717460043757,0.3114972132811801,noisy_rock.00004.wav,rock
1.0843214520317466,1.1810973478715598,-1.529077065860101,-1.0218547558300142,0.4059271303560659,-0.3818904325152295,-1.066605381464137,0.41808466117536286,-0.09920715795412,-0.8318226479569862,0.2689707309528904,0.10716770056158258,0.932758312228376,noisy_rock.00005.wav,rock
1.1383895104633504,-0.5983747359225375,0.09910043294191832,-0.960468517456279,0.30243571519264634,-1.4258843758070074,0.24381564366559574,-0.1860056276934908,0.2794004211429998,-1.3087307696731743,0.08374493743341148,-0.9287133976663272,-0.5976301702230127,noisy_rock.00006.wav,rock
0.8489482081237509,-0.3636396543936059,1.305363043393295,-0.6588330237029302,1.0953091551651435,-0.1894308037807917,0.5829036868667773,-0.32731214326742625,0.3717324045137584,-0.5309018527727296,0.5052851943870302,-0.6230299123047682,0.2093112079911663,noisy_rock.00007.wav,rock
1.6339629354465517,0.23054360084064351,-0.35394008891911716,-1.9724562435372255,0.1371119874200422,0.09172764917404003,0.16119236507718107,-0.7594441520917266,0.2128218639543309,-0.283231324647904,1.071553899607862,0.12564988936658741,1.046875136717776,noisy_rock.00008.wav,rock
0.38887597524343426,0.1303107858642593,1.1641927375214856,-1.1911866303933039,0.5143629179707417,0.24545399648340988,1.1258650540703825,-0.10626238467788418,0.48047933742641946,-0.4747869576112445,0.847545638831554,-0.1279747819414084,0.5772172599731431,noisy_rock.00009.wav,rock
0.6359210398670782,0.20129624848466618,0.5159660639233027,0.3457587583161585,0.03043066263217954,-0.0374647499508437,-0.41710104116247493,0.953244612256808,0.650821902220802,0.1146562030459173,-0.8724863273946485,-0.08872950194390317,-0.23434753125785573,noisy_rock.00010.wav,rock
0.610033119847142,-0.8685207784239896,1.540437931057276,-0.044311365773974945,1.394863953231153,0.16834600221258914,1.1493451525408689,0.4336961455371041,0.98935645374275,-0.3004845081266678,0.3273104472337428,-0.8680073142106741,-0.29613341806885873,noisy_rock.00011.wav,rock
0.4537256887679132,-1.4790553905759203,0.9618300683959681,-0.48266173348916375,1.0605154354793838,-2.4345374962277338e-05,0.8761720727931416,0.12118908950439287,0.8790992253244937,-0.3397120548164482,0.49449779686327033,-0.5964640480843547,0.4105540212645604,noisy_rock.00012.wav,rock
0.383501519463553,-1.1211190645780964,1.9886066482203937,0.5264672159267063,1.654324753247024,0.7372841770589402,1.3546092698056196,0.5610387796911999,1.2734200752791882,0.2549505819479974,0.956689882401631,-0.18210136336676747,0.41006242259049736,noisy_rock.00013.wav,rock
0.1866038087752536,-1.5874691923065476,0.8156639235173847,-0.5984794245976933,0.6232807389726249,-0.4875582653811969,0.5162576161568792,-0.018204430080367602,0.7418446482617129,-0.6846440310962502,0.5287266090028746,-0.2162864089963145,0.5228145876451605,noisy_rock.00014.wav,rock
0.7371445418337735,-1.8047368195738973,0.5377115962966048,-0.8973481950762937,0.269397795226436,-0.9542351947992487,0.11669342102092445,-0.4322831120101193,0.3706725189894283,-0.8862289513137477,0.2816476269172146,-0.500252403268387,0.4164952040634172,noisy_rock.00015.wav,rock
1.3960444292753322,0.06173799997532389,-1.340115084028998,0.7596339161007166,-1.4910884853655901,0.8926183955770706,-1.10076513893989,1.6793356215477648,-1.3099791562018852,1.6623797150782247,-0.6399809646209,0.7863175718072803,-1.3026973898569045,noisy_rock.00016.wav,rock
