mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,filename,label
0.5800310792466353,-1.070523894021619,0.7622530174433715,-0.8805500611900533,0.7598590377987193,-0.17316694500849883,0.11051030177987299,-0.06428774325977106,0.6943417701231285,0.20315728614267697,1.0502068188093878,-0.13890459902844046,0.3807978303713091,noisy_reggae.00000.wav,reggae
0.10068683077355935,-0.08302192625823195,0.9829236597474824,-1.070036461744258,0.01029981536580923,0.06313071124321035,0.572824532123205,-0.5185777219411988,0.2059477733281125,0.11260358118961455,0.7175962704853971,-1.040590566977029,-0.957470843044442,noisy_reggae.00001.wav,reggae
0.7037668037787553,-1.4399164250367673,1.105630573572279,-0.4712058410625047,0.7216691092281567,-0.4037851654586479,0.6434427132396543,-0.2985093435715661,0.49481358978932233,-0.4884730837014534,0.8012500092868162,-0.3076971077071106,0.09390889603663102,noisy_reggae.00002.wav,reggae
0.5172868056945956,-1.4839351823023486,0.6176235529813269,-0.972644903248069,1.3158216742058242,0.40224576390203776,0.9233268035860799,0.18171505378573902,1.2427803849185757,0.27842400678606,0.9635013950651818,0.25531512302656273,0.6797799778698891,noisy_reggae.00003.wav,reggae
0.2964092641761513,-0.7607010540085736,0.3635786552691574,-0.9161907019304889,0.23167498533349212,0.06902355572338197,0.5442624722370275,0.2461509965051667,0.6924324958468949,-0.05342878259558602,0.8336716684005169,0.6173605970728678,0.6801185453158323,noisy_reggae.00004.wav,reggae
0.13797695913617797,-0.10954872074941738,0.10999740393743396,-0.3789557347209492,0.4711784834713142,0.3912849226716136,0.5870589778018215,-0.005267547378287491,0.39506753332545597,-0.13851965701153612,0.27608763487868654,0.3883374852858352,0.8439036699494159,noisy_reggae.00005.wav,reggae
-0.11586391116553818,0.34571260376900675,0.6139043218323325,-0.14349301603301526,1.0970811229312214,0.4382596815212133,0.23652337504315796,0.34657755840395077,0.2831437120762403,-0.6798279009961703,0.7030575923985084,0.05621003632243397,0.10477352642481867,noisy_reggae.00006.wav,reggae
0.5699870603401519,-1.2560771668804902,0.7118196166365462,-1.101777165584941,0.7177774144729884,-0.31083129243100294,0.6053287408425545,-0.15010399354803478,0.6456136140284822,-0.19226427213818004,0.89894118204067,-0.17597767241815865,0.7137471943706991,noisy_reggae.00007.wav,reggae
-0.1395892525502364,0.36589225815368376,0.29137576919521313,0.3262690174404939,0.09265054880117704,0.8548005227602986,-0.13605522071893406,0.1298682283842951,0.2861546373439326,1.0097194340222708,0.4839077504536565,0.12290812324202186,0.04807036374843701,noisy_reggae.00008.wav,reggae
-0.3251623539900014,0.2549271992988544,0.9373163821267793,-1.0372540735321392,1.259343470782602,0.4906866427413135,0.11753399970788556,0.2244876967425047,-0.27007752885319203,0.5684688414143805,0.28704222416112185,0.3872448804033214,0.4996546305400734,noisy_reggae.00009.wav,reggae
-0.11465955132690932,-1.338404988523215,0.4251499757382633,-0.2201462500400713,0.4147565130988095,-0.00026864100049871746,-0.23257471108784528,-0.984315646061303,0.32666578127131596,-1.261459818313007,-0.8350805754337706,-1.3027497570453117,-0.16442387042891865,noisy_reggae.00010.wav,reggae
0.40095919433123217,-1.3378644459318458,0.7370274749248861,-1.1026733495919017,0.6147561259958442,-0.28333324732292176,1.0044102033559301,0.468640344455316,0.9913127381768907,0.16691396267063155,1.1434443921455852,0.3926805185745185,1.200799109874022,noisy_reggae.00011.wav,reggae
-0.16101508779758897,-0.10385755042365916,-0.3907450189895022,-0.5469532469462227,0.1800407620726146,1.037713897434101,-0.5892428299756817,1.0354217964132415,-0.14385321609123763,1.2337346120721382,-0.031684400959272455,1.0991854660739617,-0.2706360933797137,noisy_reggae.00012.wav,reggae
0.6026485464388674,-1.3350173925170472,0.9808890934682853,-0.8320619000001185,1.1962797337407056,0.19447417185025434,0.6989569266524357,-0.2561918832750445,0.7098620068125022,-0.24014204228984645,0.8679222849390088,-0.2422977230585929,0.13818530264944834,noisy_reggae.00013.wav,reggae
-0.29188520735332313,0.08042500686991869,0.558310469110263,0.12527868358177535,1.4322085478134379,1.0954262890109936,-0.039854514363130075,1.0705320937856035,0.1945155293332269,0.4109800012898787,0.8097884507202106,0.8736946274531393,0.1859045556184803,noisy_reggae.00014.wav,reggae
0.8103462855505348,-1.245710065960235,1.3427733724071247,-0.4072258145940291,1.2461115749257556,0.05434858099984224,0.7485760923153681,0.05910216423340393,0.48137724326146786,-0.25598951193650177,0.6316643239828701,-0.11586136971564577,0.3637027625950411,noisy_reggae.00015.wav,reggae
1.1937418202171963,-0.9189452929304128,0.7062291123981577,-0.3756689479779544,0.6188445110948304,0.26535245267302526,1.0233244329669604,0.07194787502538481,0.3543637615087349,-0.12133980992530831,1.0690962826450487,-0.08636341560795464,0.8655575677709406,noisy_reggae.00016.wav,reggae
0.4555000666438022,-0.6020966415965807,0.3443908476501948,-0.5379192856584879,1.0409827641566807,0.5848104573194778,0.6046063792726476,0.184138685367343,0.8757183646847096,0.0966922411250034,1.1155751098963285,0.04269902352681762,0.5665698979868758,noisy_reggae.00017.wav,reggae
0.5344059596462694,-1.0797590856542232,1.0927657800381494,-0.2561285081451011,1.0850749070461112,-0.020275595247301003,0.6322824471779741,-0.01937065991611994,0.5544419298497958,-0.15641503213417718,0.7490525152921893,-0.20383699518745726,0.35239228362468106,noisy_reggae.00018.wav,reggae
